,Unnamed: 0,artist,collab_songs,type,genres,collab_individuals,country,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,main_genres,Avg_Concert_Fee
4757,4757,Saweetie,32,Woman,trap,22,United States,Back to the Streets (feat. Jhené Aiko),Back to the Streets (feat. Jhené Aiko),single,0.865,0.792,4.0,-4.207,0.0677,0.168,1.46e-05,0.107,0.562,101.985,189496.0,39046394.0,547547.0,12254.0,Hip Hop,3320000.0
4758,4758,Saweetie,32,Woman,trap,22,United States,HIT IT (feat. Saweetie & Lele Pons),HIT IT (feat. Saweetie & Lele Pons),single,0.867,0.85,8.0,-3.599,0.0413,0.145,6.38e-06,0.0637,0.704,104.992,235429.0,46650169.0,279440.0,31092.0,Hip Hop,3320000.0
4759,4759,Saweetie,32,Woman,trap,22,United States,My Type (feat. City Girls & Jhené Aiko) - Remix,My Type (feat. City Girls & Jhené Aiko) [Remix],single,0.925,0.904,2.0,-3.362,0.201,0.00782,0.0,0.109,0.758,105.02,172314.0,7194119.0,130000.0,1462.0,Hip Hop,3320000.0
4760,4760,Saweetie,32,Woman,trap,22,United States,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],album,0.842,0.807,1.0,-3.59,0.134,0.0052,1.06e-06,0.0613,0.441,93.996,206000.0,18294493.0,277495.0,4010.0,Hip Hop,3320000.0
4761,4761,Saweetie,32,Woman,trap,22,United States,DON'T SAY NOTHIN',DON'T SAY NOTHIN',single,0.94,0.465,10.0,-8.3,0.354,0.0043,0.0,0.14,0.105,100.078,187200.0,495963.0,15249.0,1466.0,Hip Hop,3320000.0
4762,4762,Saweetie,32,Woman,trap,22,United States,BO$$ CHICK,THE SINGLE LIFE,single,0.799,0.61,9.0,-11.62,0.385,0.0743,0.0,0.349,0.807,180.08,134760.0,128068.0,7003.0,334.0,Hip Hop,3320000.0
4763,4763,Saweetie,32,Woman,west coast hip hop,22,United States,Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],album,0.84,0.766,4.0,-4.12,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884.0,250217676.0,2776602.0,62473.0,Hip Hop,3320000.0
4764,4764,Saweetie,32,Woman,west coast hip hop,22,United States,My Type,ICY,album,0.899,0.811,2.0,-6.294,0.258,0.000677,0.0,0.0672,0.587,105.038,126446.0,143689616.0,1898402.0,42685.0,Hip Hop,3320000.0
4765,4765,Saweetie,32,Woman,west coast hip hop,22,United States,Tap In,Tap In,single,0.954,0.696,10.0,-7.117,0.204,0.00576,0.000498,0.0754,0.432,100.036,139413.0,54057148.0,683466.0,17127.0,Hip Hop,3320000.0
4766,4766,Saweetie,32,Woman,west coast hip hop,22,United States,ICY GRL,High Maintenance,album,0.927,0.563,7.0,-5.827,0.175,0.0306,0.0,0.0736,0.842,103.312,109302.0,131614929.0,1924520.0,37133.0,Hip Hop,3320000.0
4767,4767,Saweetie,32,Woman,west coast hip hop,22,United States,Back to the Streets (feat. Jhené Aiko),Back to the Streets (feat. Jhené Aiko),single,0.865,0.792,4.0,-4.207,0.0677,0.168,1.46e-05,0.107,0.562,101.985,189496.0,39046394.0,547547.0,12254.0,Hip Hop,3320000.0
4768,4768,Saweetie,32,Woman,west coast hip hop,22,United States,HIT IT (feat. Saweetie & Lele Pons),HIT IT (feat. Saweetie & Lele Pons),single,0.867,0.85,8.0,-3.599,0.0413,0.145,6.38e-06,0.0637,0.704,104.992,235429.0,46650169.0,279440.0,31092.0,Hip Hop,3320000.0
4769,4769,Saweetie,32,Woman,west coast hip hop,22,United States,My Type (feat. City Girls & Jhené Aiko) - Remix,My Type (feat. City Girls & Jhené Aiko) [Remix],single,0.925,0.904,2.0,-3.362,0.201,0.00782,0.0,0.109,0.758,105.02,172314.0,7194119.0,130000.0,1462.0,Hip Hop,3320000.0
4770,4770,Saweetie,32,Woman,west coast hip hop,22,United States,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],album,0.842,0.807,1.0,-3.59,0.134,0.0052,1.06e-06,0.0613,0.441,93.996,206000.0,18294493.0,277495.0,4010.0,Hip Hop,3320000.0
4771,4771,Saweetie,32,Woman,west coast hip hop,22,United States,DON'T SAY NOTHIN',DON'T SAY NOTHIN',single,0.94,0.465,10.0,-8.3,0.354,0.0043,0.0,0.14,0.105,100.078,187200.0,495963.0,15249.0,1466.0,Hip Hop,3320000.0
4772,4772,Saweetie,32,Woman,west coast hip hop,22,United States,BO$$ CHICK,THE SINGLE LIFE,single,0.799,0.61,9.0,-11.62,0.385,0.0743,0.0,0.349,0.807,180.08,134760.0,128068.0,7003.0,334.0,Hip Hop,3320000.0
4773,4773,Russ,9,Man,contemporary r&b,7,United States,Losin Control,There's Really A Wolf,album,0.759,0.245,6.0,-6.545,0.138,0.515,0.000154,0.102,0.209,96.992,237507.0,388114191.0,2400820.0,43000.0,R&B,4640000.0
4774,4774,Russ,9,Man,contemporary r&b,7,United States,3:15 (Breathe),3:15 (Breathe),single,0.451,0.627,8.0,-4.59,0.127,0.591,0.00958,0.118,0.77,74.69,184000.0,9511374.0,139521.0,2472.0,R&B,4640000.0
4775,4775,Russ,9,Man,contemporary r&b,7,United States,PUT YOU ON GAME,PUT YOU ON GAME,single,0.805,0.692,10.0,-2.142,0.301,0.273,0.0,0.126,0.601,145.904,159452.0,652910.0,27718.0,1462.0,R&B,4640000.0
4776,4776,Russ,9,Man,contemporary r&b,7,United States,What They Want,There's Really A Wolf,album,0.71,0.404,1.0,-10.04,0.379,0.484,0.0,0.0953,0.398,139.553,165853.0,375882869.0,3100649.0,49689.0,R&B,4640000.0
4777,4777,Russ,9,Man,contemporary r&b,7,United States,"Psycho, Pt. 2","Psycho, Pt. 2",single,0.766,0.548,10.0,-4.29,0.235,0.775,5.57e-06,0.1,0.424,82.944,161985.0,113253500.0,1875162.0,31476.0,R&B,4640000.0
4778,4778,Russ,9,Man,contemporary r&b,7,United States,Missin You Crazy,ZOO,album,0.716,0.729,5.0,-6.313,0.117,0.0991,0.0,0.0842,0.276,131.975,226693.0,81627102.0,613415.0,11018.0,R&B,4640000.0
4779,4779,Russ,9,Man,contemporary r&b,7,United States,Are You Entertained (feat. Ed Sheeran),Are You Entertained (feat. Ed Sheeran),single,0.587,0.61,10.0,-6.881,0.234,0.0402,0.0,0.167,0.556,130.063,156083.0,24822312.0,195069.0,6479.0,R&B,4640000.0
4780,4780,Russ,9,Man,contemporary r&b,7,United States,Cherry Hill,There's Really A Wolf,album,0.681,0.469,2.0,-10.803,0.0366,0.161,0.403,0.108,0.0373,130.022,222453.0,12619352.0,159165.0,3953.0,R&B,4640000.0
4781,4781,Russ,9,Man,contemporary r&b,7,United States,HANDSOMER (Remix) (Feat. Ktlyn),HANDSOMER (Remix) (Feat. Ktlyn),single,0.891,0.62,8.0,-6.822,0.157,0.176,1.59e-06,0.103,0.535,82.035,143415.0,5143043.0,104712.0,3205.0,R&B,4640000.0
4782,4782,Russ,9,Man,contemporary r&b,7,United States,BEST ON EARTH (feat. BIA) - Bonus,SHAKE THE SNOW GLOBE,album,0.846,0.748,5.0,-3.512,0.078,0.188,0.0,0.093,0.597,90.006,160720.0,42789456.0,558524.0,12399.0,R&B,4640000.0
4783,4783,Russ,9,Man,pop rap,7,United States,Losin Control,There's Really A Wolf,album,0.759,0.245,6.0,-6.545,0.138,0.515,0.000154,0.102,0.209,96.992,237507.0,388114191.0,2400820.0,43000.0,Hip Hop,4640000.0
4784,4784,Russ,9,Man,pop rap,7,United States,3:15 (Breathe),3:15 (Breathe),single,0.451,0.627,8.0,-4.59,0.127,0.591,0.00958,0.118,0.77,74.69,184000.0,9511374.0,139521.0,2472.0,Hip Hop,4640000.0
4785,4785,Russ,9,Man,pop rap,7,United States,PUT YOU ON GAME,PUT YOU ON GAME,single,0.805,0.692,10.0,-2.142,0.301,0.273,0.0,0.126,0.601,145.904,159452.0,652910.0,27718.0,1462.0,Hip Hop,4640000.0
4786,4786,Russ,9,Man,pop rap,7,United States,What They Want,There's Really A Wolf,album,0.71,0.404,1.0,-10.04,0.379,0.484,0.0,0.0953,0.398,139.553,165853.0,375882869.0,3100649.0,49689.0,Hip Hop,4640000.0
4787,4787,Russ,9,Man,pop rap,7,United States,"Psycho, Pt. 2","Psycho, Pt. 2",single,0.766,0.548,10.0,-4.29,0.235,0.775,5.57e-06,0.1,0.424,82.944,161985.0,113253500.0,1875162.0,31476.0,Hip Hop,4640000.0
4788,4788,Russ,9,Man,pop rap,7,United States,Missin You Crazy,ZOO,album,0.716,0.729,5.0,-6.313,0.117,0.0991,0.0,0.0842,0.276,131.975,226693.0,81627102.0,613415.0,11018.0,Hip Hop,4640000.0
4789,4789,Russ,9,Man,pop rap,7,United States,Are You Entertained (feat. Ed Sheeran),Are You Entertained (feat. Ed Sheeran),single,0.587,0.61,10.0,-6.881,0.234,0.0402,0.0,0.167,0.556,130.063,156083.0,24822312.0,195069.0,6479.0,Hip Hop,4640000.0
4790,4790,Russ,9,Man,pop rap,7,United States,Cherry Hill,There's Really A Wolf,album,0.681,0.469,2.0,-10.803,0.0366,0.161,0.403,0.108,0.0373,130.022,222453.0,12619352.0,159165.0,3953.0,Hip Hop,4640000.0
4791,4791,Russ,9,Man,pop rap,7,United States,HANDSOMER (Remix) (Feat. Ktlyn),HANDSOMER (Remix) (Feat. Ktlyn),single,0.891,0.62,8.0,-6.822,0.157,0.176,1.59e-06,0.103,0.535,82.035,143415.0,5143043.0,104712.0,3205.0,Hip Hop,4640000.0
4792,4792,Russ,9,Man,pop rap,7,United States,BEST ON EARTH (feat. BIA) - Bonus,SHAKE THE SNOW GLOBE,album,0.846,0.748,5.0,-3.512,0.078,0.188,0.0,0.093,0.597,90.006,160720.0,42789456.0,558524.0,12399.0,Hip Hop,4640000.0
4793,4793,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,Hot In It,Hot In It,single,0.748,0.841,7.0,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817.0,5891649.0,96139.0,2236.0,Pop,470000.0
4794,4794,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,OUT OUT (feat. Charli XCX & Saweetie),OUT OUT (feat. Charli XCX & Saweetie),single,0.787,0.833,8.0,-4.403,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604.0,26491419.0,177990.0,2306.0,Pop,470000.0
4795,4795,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,Good Ones,CRASH,album,0.764,0.672,7.0,-5.947,0.0293,0.072,3.32e-06,0.0806,0.789,129.049,136614.0,13627929.0,282228.0,12822.0,Pop,470000.0
4796,4796,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,Beg For You (feat. Rina Sawayama),CRASH,album,0.788,0.945,9.0,-5.091,0.0599,0.223,2.97e-06,0.115,0.466,128.036,168053.0,7950978.0,142751.0,6249.0,Pop,470000.0
4797,4797,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,Used To Know Me,CRASH,album,0.711,0.931,1.0,-4.042,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,145840.0,5173369.0,128178.0,4645.0,Pop,470000.0
4798,4798,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,Yuck,CRASH,album,0.765,0.675,1.0,-5.687,0.0402,0.0585,1.51e-06,0.0703,0.886,100.939,138800.0,651655.0,12576.0,509.0,Pop,470000.0
4799,4799,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,Vroom Vroom,Vroom Vroom EP,single,0.836,0.684,11.0,-5.818,0.241,0.122,0.0,0.0854,0.514,151.007,193271.0,16334365.0,286370.0,11425.0,Pop,470000.0
4800,4800,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,Welcome To My Island - George Daniel & Charli XCX Remix,Welcome To My Island (George Daniel & Charli XCX Remix),single,0.699,0.702,0.0,-6.85,0.0653,0.0116,0.00233,0.175,0.524,134.391,202495.0,82383.0,3381.0,158.0,Pop,470000.0
4801,4801,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,Unlock it (Lock It) - feat. Kim Petras and Jay Park,Pop 2,album,0.504,0.711,9.0,-5.864,0.0452,0.0585,1.83e-05,0.382,0.5,134.824,232933.0,5042430.0,158451.0,4311.0,Pop,470000.0
4802,4802,Charli XCX,22,Woman,bubblegum pop,13,United Kingdom,Dream Glow (BTS World Original Soundtrack) - Pt. 1,Dream Glow (BTS World Original Soundtrack) [Pt. 1],single,0.735,0.74,0.0,-3.837,0.0519,0.0967,0.0,0.101,0.541,141.948,187458.0,932369.0,110736.0,2149.0,Pop,470000.0
4803,4803,Charli XCX,22,Woman,dance-pop,13,United Kingdom,Hot In It,Hot In It,single,0.748,0.841,7.0,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817.0,5891649.0,96139.0,2236.0,Pop,470000.0
4804,4804,Charli XCX,22,Woman,dance-pop,13,United Kingdom,OUT OUT (feat. Charli XCX & Saweetie),OUT OUT (feat. Charli XCX & Saweetie),single,0.787,0.833,8.0,-4.403,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604.0,26491419.0,177990.0,2306.0,Pop,470000.0
4805,4805,Charli XCX,22,Woman,dance-pop,13,United Kingdom,Good Ones,CRASH,album,0.764,0.672,7.0,-5.947,0.0293,0.072,3.32e-06,0.0806,0.789,129.049,136614.0,13627929.0,282228.0,12822.0,Pop,470000.0
4806,4806,Charli XCX,22,Woman,dance-pop,13,United Kingdom,Beg For You (feat. Rina Sawayama),CRASH,album,0.788,0.945,9.0,-5.091,0.0599,0.223,2.97e-06,0.115,0.466,128.036,168053.0,7950978.0,142751.0,6249.0,Pop,470000.0
4807,4807,Charli XCX,22,Woman,dance-pop,13,United Kingdom,Used To Know Me,CRASH,album,0.711,0.931,1.0,-4.042,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,145840.0,5173369.0,128178.0,4645.0,Pop,470000.0
4808,4808,Charli XCX,22,Woman,dance-pop,13,United Kingdom,Yuck,CRASH,album,0.765,0.675,1.0,-5.687,0.0402,0.0585,1.51e-06,0.0703,0.886,100.939,138800.0,651655.0,12576.0,509.0,Pop,470000.0
